time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
0.46,0.369943,0.00228855,0.847357,0.00728139,0.00162845,0.011498,0.0314035,1.2,-0.00929604,-0.0298314,-0.372643,0.0140947,2
0.47,0.38729,0.00237757,0.867357,0.00743981,0.00168599,0.0118812,0.0314034,1.22,-0.00959267,-0.0297749,-0.372643,0.0144013,2
0.48,0.405037,0.00246907,0.887357,0.00760174,0.00174479,0.0126666,0.0314031,1.26,-0.010289,-0.0297171,-0.392643,0.0147147,2
0.49,0.423184,0.00256312,0.907357,0.0077672,0.00180487,0.0130687,0.0314029,1.28,-0.0105996,-0.0296581,-0.392643,0.0150349,2
0.5,0.441731,0.00265979,0.927357,0.00793609,0.00186625,0.0138917,0.0314026,1.32,-0.0113286,-0.0295977,-0.412643,0.0153618,2
0.51,0.460678,0.00275915,0.947357,0.00810847,0.00192896,0.0143126,0.0314024,1.34,-0.0116528,-0.0295361,-0.412643,0.0156955,2
0.52,0.480025,0.00286127,0.967357,0.00828424,0.00199304,0.0147398,0.0314022,1.36,-0.0119807,-0.0294732,-0.412643,0.0160357,2
0.53,0.499771,0.00296623,0.987357,0.00846335,0.0020585,0.0156131,0.0314018,1.4,-0.0127518,-0.0294087,-0.432643,0.0163823,2
0.54,0.519918,0.00307473,1.00736,0.00870875,0.00212584,0.0160591,0.0314015,1.42,-0.0130929,-0.029343,-0.432643,0.0167356,2
0.55,0.540465,0.00318793,1.02736,0.00906449,0.00219588,0.0169701,0.0314011,1.46,-0.0138953,-0.0292752,-0.452643,0.0170936,2
0.56,0.561412,0.00330596,1.04736,0.00942641,0.00226874,0.017435,0.0314008,1.48,-0.014247,-0.0292049,-0.452643,0.0174551,2
0.57,0.582759,0.00342896,1.06736,0.00979816,0.0023445,0.0179061,0.0314006,1.5,-0.0146002,-0.0291318,-0.452643,0.0178217,2
0.58,0.604506,0.0035571,1.08736,0.0101792,0.00242322,0.0188673,0.0314,1.54,-0.0154383,-0.0290555,-0.472643,0.0181924,2
0.59,0.626653,0.00369054,1.10736,0.0105697,0.00250499,0.0193573,0.0313997,1.56,-0.0158002,-0.0289765,-0.472643,0.0185676,2
0.6,0.6492,0.00382943,1.12736,0.0109697,0.00258988,0.0203561,0.0313991,1.6,-0.0166656,-0.0288941,-0.492643,0.0189469,2
0.61,0.672146,0.00397395,1.14736,0.0113793,0.00267796,0.0208649,0.0313988,1.62,-0.0170355,-0.0288089,-0.492643,0.0193303,2
0.62,0.695493,0.00411142,1.16736,0.0105251,0.00276014,0.0213801,0.0313984,1.64,-0.0174061,-0.0287205,-0.492643,0.0173303,2
0.63,0.71924,0.00426178,1.18736,0.0116518,0.00285007,0.0224291,0.0313977,1.68,-0.0183177,-0.0286376,-0.512643,0.0193303,2
0.64,0.743387,0.00440612,1.20736,0.0108904,0.00293504,0.022963,0.0313973,1.7,-0.0187012,-0.0285473,-0.512643,0.0173303,2
0.65,0.767933,0.00456329,1.22736,0.0120011,0.00302774,0.0240497,0.0313965,1.74,-0.0196436,-0.0284615,-0.532643,0.0193303,2
0.66,0.79288,0.00471479,1.24736,0.0112632,0.00311564,0.0246025,0.0313961,1.76,-0.0200392,-0.0283684,-0.532643,0.0173303,2
0.67,0.818227,0.00487901,1.26736,0.0123525,0.00321115,0.0257268,0.0313952,1.8,-0.021012,-0.0282796,-0.552643,0.0193303,2
0.68,0.843973,0.00504121,1.28736,0.0119668,0.00330437,0.0262984,0.0313947,1.82,-0.0214194,-0.0281836,-0.552643,0.0179539,2
0.69,0.87012,0.00521022,1.30736,0.0124542,0.00340105,0.0268762,0.0313943,1.84,-0.021835,-0.0280899,-0.552643,0.0187343,2
0.7,0.896667,0.00538671,1.32736,0.0130015,0.00350191,0.0280507,0.0313932,1.88,-0.0228405,-0.0279922,-0.572643,0.0193019,2
0.71,0.923613,0.0055709,1.34736,0.0135589,0.0036071,0.0286474,0.0313927,1.9,-0.0232607,-0.0278908,-0.572643,0.0198486,2
0.72,0.95096,0.00576298,1.36736,0.0141257,0.00371673,0.0298595,0.0313916,1.94,-0.0242886,-0.0277845,-0.592643,0.020393,2
0.73,0.978706,0.00596314,1.38736,0.0147017,0.00383088,0.030475,0.031391,1.96,-0.024712,-0.0276743,-0.592643,0.0209359,2
0.74,1.00685,0.00617159,1.40736,0.0152865,0.00394961,0.0310968,0.0313904,1.98,-0.0251336,-0.0275595,-0.592643,0.0214765,2
0.75,1.0354,0.00638852,1.42736,0.0158792,0.004073,0.032359,0.0313892,2.02,-0.0261874,-0.0274396,-0.612643,0.0220136,2
0.76,1.06435,0.00661411,1.44736,0.0164792,0.0042011,0.0329996,0.0313885,2.04,-0.0266111,-0.0273155,-0.612643,0.0225465,2
0.77,1.09369,0.00684856,1.46736,0.0170857,0.00433397,0.0342995,0.0313871,2.08,-0.0276853,-0.027186,-0.632643,0.0230742,2
0.78,1.12344,0.00709205,1.48736,0.017698,0.00447167,0.0349588,0.0313864,2.1,-0.0281102,-0.0270524,-0.632643,0.0235962,2
